id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,google product category,shipping weight,sale price,sale price effective date,additional image link,product type,custom label 0
H5207L-A,Snowy Policy - Set of 50 -  Insurance Holiday Cards,"A typographic holiday card with a snowflake design that looks like an insurance policy. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Snowy_Policy_H5207L,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2015%20Hol/H5207.jpg,,H5207L-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Insurance Holiday Card,15Off
H6059G-AAA,Lakeside Color - Set of 50 -  Thanksgiving Cards,"A business Thanksgiving card featuring a stunning photograph of fall foliage on a lake. Featuring gold foil embossing and printed on FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Lakeside_Color_H6059G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6059G.jpg,,H6059G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6060G-AAA,Orange Glow - Set of 50 -  Thanksgiving Cards,"A graphic leaf design with a unique, elegant feel featuring copper foil embossing. Printed on FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Orange_Glow_H6060G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6060G.jpg,,H6060G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6061G-AAA,Aspens - Set of 50 -  Thanksgiving Cards,"This breathtaking scene is the perfect way to say thank you to clients and customers. Featuring gold foil embossing and printed on FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Aspens_H6061G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6061G.jpg,,H6061G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6062G-AAA,Vibrant Birch - Set of 50 -  Thanksgiving Cards,"A beautiful Thanksgiving card with colorful birch trees in the fall, featuring gold foil embossing. Printed on FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Vibrant_Birch_H6062G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6062G.jpg,,H6062G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6063G-AAA,Autumn Twilight - Set of 50 -  Thanksgiving Cards,"This serene autumn scene sends best wishes for Thanksgiving, the holiday season and the new year. Featuring gold foil embossing on heavy, uncoated FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Autumn_Twilight_H6063G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6063G.jpg,,H6063G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6064U-AA,Glistening Leaves - Set of 50 -  Thanksgiving Cards,"A contemporary graphic leaf design featuring copper foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Glistening_Leaves_H6064U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6064U.jpg,,H6064U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6065U-AA,Simply Fall - Set of 50 -  Thanksgiving Cards,"This business Thanksgiving card features a simple, yet elegant leaf design with copper foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Simply_Fall_H6065U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6065U_v2.jpg,,H6065U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6066U-AA,Morning Mist - Set of 50 -  Thanksgiving Cards,"This stunning Thanksgiving card is blank on the inside. Select a verse, or write your own custom verse. Featuring gold foil embossing and heavy, uncoated FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Morning_Mist_H6066U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6066U.jpg,,H6066U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6067U-AA,Seasonal Thanks - Set of 50 -  Thanksgiving Cards,"A reflective Thanksgiving card featuring copper foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Seasonal_Thanks_H6067U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6067U.jpg,,H6067U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6068U-AA,Thank You Reflection - Set of 50 -  Thanksgiving Cards,"Send thanks to customers and clients with this beautiful scenic Thanksgiving card. Featuring gold foil embossing and printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Thank_You_Reflection_H6068U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6068U.jpg,,H6068U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6069U-AA,Seasonal Home - Set of 50 -  Thanksgiving Cards,"This home themed Thanksgiving card is perfect for anyone in the real estate or insurance industries. Featuring gold foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Seasonal_Home_H6069U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6069U.jpg,,H6069U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6070U-AA,Thanksgiving Gratitude - Set of 50 -  Thanksgiving Cards,"This unique Thanksgiving card features a chalkboard-style design with copper foil embossing on heavy, uncoated FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Thanksgiving_Gratitude_H6070U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6070U.jpg,,H6070U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6071U-A,Colorful Leaves - Set of 50 -  Thanksgiving Cards,"These colorful leaves were painted by Posty Cards' artist Ann M. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Colorful_Leaves_H6071U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6071U.jpg,,H6071U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6072U-A,Forest Floor - Set of 50 -  Thanksgiving Cards,"A lovely, budget friendly Thanksgiving card featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Forest_Floor_H6072U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6072U.jpg,,H6072U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6073D-A,Pumpkin Thanks - Set of 50 -  Thanksgiving Cards,"Send Thanksgiving wishes with this budget friendly card, featuring a pumpkin painted by Posty Cards' artist Ann M. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Pumpkin_Thanks_H6073D,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6073D_v2.jpg,,H6073D-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6074KW-AA,Thankful - Set of 50 -  Recycled Thanksgiving Cards,"This graphic Thanksgiving card is one of our Sustainable Sentiments&reg; cards, made to portray your concern for the environment. Printed with soy ink on 30% recycled, FSC&reg; certified paper.
Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Thankful_H6074KW,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6074KW.jpg,,H6074KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Recycled Thanksgiving Card,15Off
H6075KW-AA,Fall Swirl - Set of 50 -  Thanksgiving Cards,"A unique Thanksgiving card featuring a marble swirl design. Printed with soy ink on 100% recycled, FSC&reg; certified paper.
Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Fall_Swirl_H6075KW,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20TG/H6075KW.jpg,,H6075KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
H6122G-4A,Season's Dreams - Set of 50 -  Business Holiday Cards,"An elegant holiday card featuring gold holographic foil embossing and clear holographic foil stamping. Printed on premium, FSC&reg; certified, metallic gold paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Seasons_Dreams_H6122G,new,89.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6122G.jpg,,H6122G-4A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6123S-4A,Winter Berry Holiday - Set of 50 -  Business Holiday Cards,"An exquisite holiday card featuring a winter berry design and silver holographic foil embossing. Printed on premium silver paper that is 30% recycled and FSC&reg; certified.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Winter_Berry_Holiday_H6123S,new,89.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6123S.jpg,,H6123S-4A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6124G-4A,Dazzling Snowflakes - Set of 50 -  Business Holiday Cards,"This impressive holiday card is printed on black, uncoated, 30% recycled and FSC&reg; certified paper. The unique snowflake design features white ink and gold holographic foil embossing. Request a sample.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Dazzing_Snowflakes_H6124G,new,89.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6124G.jpg,,H6124G-4A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6125G-AAA,Majestic Winter - Set of 50 -  Scenic Holiday Cards,"This striking mountain photograph makes a beautiful holiday card. Featuring gold foil embossing and printed on FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Majestic_Winter_H6125G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6125G.jpg,,H6125G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H6126S-AAA,Frosted Greens - Set of 50 -  Scenic Holiday Cards,"This business holiday card features beautiful snowy trees and silver foil embossing. Printed on FSC&reg; certified paper.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Frosted_Greens_H6126S,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6126S.jpg,,H6126S-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H6127S-AAA,Winter Wonderland - Set of 50 -  Scenic Holiday Cards,"This beautiful holiday card has a magical quality and features silver and clear holographic foil embossing. Printed on premium, uncoated FSC&reg; certified paper.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Winter_Wonderland_H6127S,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6127S.jpg,,H6127S-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H6128G-AAA,Tis the Season - Set of 50 -  Business Holiday Cards,"An old fashioned city street scene featuring gold sparkle foil embossing and FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Tis_the_Season_H6128G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6128G.jpg,,H6128G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6129G-AAA,Snowflake Thank You - Set of 50 -  Business Holiday Cards,"The holiday season is a wonderful time to thank clients and customers for their business. This elegant card features an intricate snowflake design with gold foil embossing and FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Snowflake_Thank_You_H6129G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6129G.jpg,,H6129G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6130S-AAA,American Holiday - Set of 50 -  Patriotic Holiday Cards,"A subtly patriotic holiday card featuring snowflakes and holographic silver foil embossing. Printed on FSC&reg; certified paper.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/American_Holiday_H6130S,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6130S.jpg,,H6130S-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Patriotic Holiday Card,15Off
H6131G-AAA,Cheers - Set of 50 -  Business Holiday Cards,"This intricate design is printed on premium, uncoated, FSC&reg; certified paper and features gold holographic and silver sparkle foil embossing.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Cheers_H6131G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6131G.jpg,,H6131G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6132G-AAA,Elegant Christmas - Set of 50 -  Business Christmas Cards,"This elegant Christmas card needs to be seen in person to be fully appreciated. Features gold and blue foil embossing on premium uncoated, FSC&reg; certified paper. Request a sample.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Elegant_Christmas_H6132G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6132G.jpg,,H6132G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
H6133U-AA,Holiday Flurries - Set of 50 -  Business Holiday Cards,"A contemporary snowflake holiday card with silver foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Holiday_Flurries_H6133U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6133U.jpg,,H6133U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6134U-AA,Wreath Wishes - Set of 50 -  Scenic Holiday Cards,"A peaceful snow scene with a traditional holiday wreath on a wooden fence. Featuring gold foil embossing and printed on premium uncoated, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Wreath_Wishes_H6134U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6134U.jpg,,H6134U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H6135U-AA,Holiday Ornaments - Set of 50 -  Business Holiday Cards,"Send holiday wishes to clients and employees with this card featuring festive ornaments and gold foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Holiday_Ornaments_H6135U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6135U.jpg,,H6135U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6136U-AA,Christmas Wishes - Set of 50 -  Business Christmas Cards,"A fun Christmas card featuring a chalkboard-style design with gold foil embossing. Printed on premium uncoated, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Christmas_Wishes_H6136U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6136U.jpg,,H6136U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
H6137U-AA,Painted Village - Set of 50 -  Scenic Holiday Cards,"A quaint country scene painted by Posty Cards' artist Ann M. Featuring silver holographic foil embossing on textured, 30% recycled, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Painted_Village_H6137U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6137U.jpg,,H6137U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H6138U-AA,Cozy Christmas - Set of 50 -  Business Christmas Cards,"A warm, inviting Christmas card with stockings hanging over a toasty fireplace. Featuring gold foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Cozy_Christmas_H6138U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6138U.jpg,,H6138U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
H6139U-AA,Snowy Thank You - Set of 50 -  Scenic Holiday Cards,"A beautiful winter scene with snow covered trees, featuring silver foil embossing. Printed on premium uncoated, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Snowy_Thank_You_H6139U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6139U.jpg,,H6139U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H6140D-AA,Rustic Wreath - Set of 50 -  Business Holiday Cards,"A charming pinecone wreath featuring red foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Rustic_Wreath_H6140D,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6140D.jpg,,H6140D-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6141L-AA,Seasonal Snowflakes - Set of 50 -  Business Holiday Cards,"This unique holiday card has a magical feel. It features silver holographic foil embossing and is the perfect size for enclosing holiday checks, holiday letters or gift cards. Printed on FSC&reg; certified paper.
As an option, this card can be die cut to hold a business card or gift card. Call 1-800-554-5018 for pricing and details.

Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Seasonal_Snowflakes_H6141L,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6141L.jpg,,H6141L-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6142U-A,Snowscape - Set of 50 -  Scenic Holiday Cards,"A budget friendly holiday card featuring a peaceful snow scene. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Snowscape_H6142U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6142U.jpg,,H6142U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H6143U-A,Merry & Bright - Set of 50 -  Business Christmas Cards,"A bright and festive holiday card featuring colorful strings of lights. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Merry_Bright_H6143U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6143U.jpg,,H6143U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
H6144U-A,Winter Berry Thanks - Set of 50 -  Scenic Holiday Cards,"Send clients and customers your appreciation during the holiday season. This wintery scene is printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Winter_Berry_Thanks_H6144U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6144U.jpg,,H6144U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H6145D-A,Graphic Christmas - Set of 50 -  Business Christmas Cards,"A graphic Christmas tree with colorful ornaments, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Graphic_Christmas_H6145D,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6145D.jpg,,H6145D-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
H6147D-A,Stained Glass - Set of 50 -  Business Christmas Cards,"This Christmas card features a simple stained glass window painted by Posty Cards' artist Ann M. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Stained_Glass_H6147D,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6147D.jpg,,H6147D-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
H6148KW-AA,Peaceful Prairie - Set of 50 -  Recycled Holiday Cards,"This simple snow scene is printed with soy ink on 100% recycled, FSC&reg; certified paper.
Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Peaceful_Prairie_H6148KW,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6148KW.jpg,,H6148KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Recycled Holiday Card,15Off
H6149KW-AA,Nature's Gift - Set of 50 -  Recycled Holiday Cards,"This recycled holiday card has a warm, organic feel. Printed with soy ink on FSC&reg; certified, 30% recycled paper.
Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Natures_Gift_H6149KW,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6149KW.jpg,,H6149KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Recycled Holiday Card,15Off
H6150T-B,Family Traditions - Set of 50 -  Budget Holiday Cards,"A budget-friendly Christmas card featuring a graphic snow scene. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Family_Traditions_H6150T,new,29.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6150T.jpg,,H6150T-B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Budget Holiday Card,15Off
H6151U-AA,Tree of the Seasons - Set of 50 -  Business Holiday Cards,"This whimsical tree shows all four seasons and is the perfect way to say &quot;Season's Greetings.&quot; Featuring silver foil embossing on premium uncoated, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Tree_of_the_Seasons_H6151U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6151U.jpg,,H6151U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6152U-AA,Home for Christmas - Set of 50 -  Business Christmas Cards,"A beautiful home covered in snow and decorated for Christmas. Featuring gold foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Home_for_Christmas_H6152U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6152U.jpg,,H6152U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
H6153U-AA,Over the Bridge - Set of 50 -  Business Holiday Cards,"A nostalgic holiday card featuring a painting by Nicky Boehme with gold holographic foil embossing. Printed on premium uncoated, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Over_the_Bridge_H6153U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6153U.jpg,,H6153U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6154U-AA,Cheers to the New Year 2017 - Set of 50 -  Business New Year's Cards,"A festive red and gold New Year's card featuring gold glitter foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Cheers_New_Year_2017_H6154U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6154U.jpg,,H6154U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business New Year's Card,15Off
H6155U-AA,Happy New Year - Set of 50 -  Business New Year's Cards,"This fun and sparkly card is a great way to welcome in the New Year. Featuring gold glitter foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Happy_New_Year_H6155U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6155U.jpg,,H6155U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business New Year's Card,15Off
